	id	created_at	text	lang	hashtags	isRelevant	isRelevant_text
331	1460685717756125201	2021-11-16T19:06:27.000Z	b'Watching #ShangChi for the 3rd time.'	en	['ShangChi']	True	True
332	1460685570578001921	2021-11-16T19:05:52.000Z	b'Bus driver \\u2066@that_mc\\u2069 goes viral for review of epic #ShangChi fight  https://t.co/pj91DOCO13'	en	['ShangChi']	True	True
333	1460685399664336900	2021-11-16T19:05:12.000Z	b'Marvel Studios\\u2019 Shang-Chi and The Legend of The Ten Rings is available on Digital now and on 4K Ultra HD, Blu-ray, and DVD on November 30. Marvel fans can enjoy never-before-seen bonus material including 11 deleted scenes and a gag reel. #ShangChi https://t.co/lcKLKf3MDG'	en	['ShangChi']	True	True
334	1460685361923989506	2021-11-16T19:05:03.000Z	b'#ShangChi #Podcast - We talk family, friendship and Wong\\u2019s entertaining exploits #Marvel #PodernFamily https://t.co/3Yr1NV7gpD\\n\\nApple https://t.co/HRZXRFlPBq\\nPodbean https://t.co/7gJS17Z65A\\nSpotify https://t.co/PUoNbu9R2N https://t.co/uR9jpK1OwR'	en	['ShangChi', 'Podcast', 'Marvel', 'PodernFamily']	True	True
335	1460685070071652357	2021-11-16T19:03:53.000Z	b'Katy and Xialing belong together. #shangchi'	en	['shangchi']	True	True
336	1460684114630258693	2021-11-16T19:00:05.000Z	b'#ShangChi on Disney+\\n\\nStory: 7/10\\nCGI: 5/10 - messy and unfinished here and there, which is odd for Marvel\\nFights: 6/10\\nAwkwafina yelling: 10/10\\nSound &amp; Music: 8/10\\n\\nIMAX Enhanced was really great. This movie is not a top 5 for me, but it had fun moments + a pretty good story. https://t.co/476yVFqt8j'	en	['ShangChi']	True	True
337	1460683869238136833	2021-11-16T18:59:07.000Z	b'@Bosslogic @wongrel @SimuLiu @shangchi Easily one of the best Marvel movies.'	en	[]	True	True
338	1460683863659880452	2021-11-16T18:59:05.000Z	"b""Why does this immediately bring to mind 'Build high for happiness' from Doctor Who: Paradise Towers? #MCU #ShangChi #DoctorWho https://t.co/G7bDttTcY0"""	en	['MCU', 'ShangChi', 'DoctorWho']	True	True
339	1460683805396770831	2021-11-16T18:58:52.000Z	b'Shang Chi was absolutely amazing. Great soundtrack, good story, thrilling visuals. oh and @awkwafina needs to be in every sequel. #marvel #shangchi'	en	['marvel', 'shangchi']	True	True
340	1460683218164846600	2021-11-16T18:56:32.000Z	b'@JulesHu863 @shangchi OMG The Mandarin \\U0001f602\\U0001f602\\U0001f602'	en	[]	True	True
341	1460683051294470149	2021-11-16T18:55:52.000Z	"b'@ThatKevinSmith @marcbernardin @SpiderManMovie @shangchi @TheEternals Why watch the trailer?  You already know you are going to see the movie.  Why let things and scenes get spoiled for you?\\n\\nI prefer to be in ""lockdown mode"" before a big movie that I KNOW I\'m going to see is coming out.'"	en	[]	True	True
342	1460682160340353039	2021-11-16T18:52:19.000Z	b'The stunt/fight coordinators of #ShangChi deserve a raise!!! #marvel #marvelstudios #TenRings #fight #martialarts'	en	['ShangChi', 'marvel', 'marvelstudios', 'TenRings', 'fight', 'martialarts']	True	True
343	1460681951908704262	2021-11-16T18:51:30.000Z	b'\\u201cJust take the shot, you little mooch!\\u201d \\U0001f923\\U0001f648\\U0001f60d Just finished watching #ShangChi I like it and looking forward for the next one \\U0001f609 Glad to see they used a lot of actors from another favorite #crazyrichasians https://t.co/GTJ40whY0I'	en	['ShangChi', 'crazyrichasians']	True	True
344	1460681909734760448	2021-11-16T18:51:20.000Z	b'my limited #Marvel Keychain collection, Planning to use when there is a power cut or  too much traffic. \\U0001f602 \\U0001f60e\\U0001f60b #MarvelStudios #Eternals #Shangchi https://t.co/yiqf7TaqLw'	en	['Marvel', 'MarvelStudios', 'Eternals', 'Shangchi']	True	True
345	1460681393684594699	2021-11-16T18:49:17.000Z	b'@SimuLiu @OldSpice @shangchi I love you, man, keep being awesome'	en	[]	True	True
346	1460681229456613380	2021-11-16T18:48:37.000Z	"b""On our next episode, which airs Friday, we'll discuss the films:\\n\\n\\u2022 SHANG-CHI AND THE LEGEND OF THE TEN RINGS\\n\\u2022 JULIA\\n\\u2022 THE FEAST\\n\\nSend us your questions &amp; comments before we record Wednesday night!\\n\\n#ShangChi #JuliaMovie #TheFeast https://t.co/rGMRtYRrQm"""	en	['ShangChi', 'JuliaMovie', 'TheFeast']	True	True
347	1460681201711075330	2021-11-16T18:48:31.000Z	"b""just watched #ShangChi for the second time, it's still amazing. \\U0001f4a5"""	en	['ShangChi']	True	True
348	1460681059075596291	2021-11-16T18:47:57.000Z	b'@shangchi was so sick I want a sequel now!!!'	en	[]	True	True
349	1460680986140708868	2021-11-16T18:47:39.000Z	b'#ShangChi\\xa0 &amp; The Legend of The Ten Rings starring @SimuLiu debuts on all major #digital platforms November 12 &amp; on #4KUltraHD, #Bluray and #DVD on November 30. #4K #4KBluray #UltraHD #UltraHDBluray #UHD #MartialArts #MarvelStudios #MCU #MarvelCinematicUniverse #IMAXonDisneyPlus https://t.co/BbnZnHijWQ'	en	['ShangChi', 'digital', '4KUltraHD', 'Bluray', 'DVD', '4K', '4KBluray', 'UltraHD', 'UltraHDBluray', 'UHD', 'MartialArts', 'MarvelStudios', 'MCU', 'MarvelCinematicUniverse', 'IMAXonDisneyPlus']	True	True
350	1460680793928474624	2021-11-16T18:46:54.000Z	b'#ShangChi this was unbelievably underwhelming.'	en	['ShangChi']	True	True
351	1460680414985535489	2021-11-16T18:45:23.000Z	b'A Classic Marvel Teamup Begins! #INHUMANSday December 4th @Marvel @MarvelStudios @Kevfeige @Disney @disneyplus #Marvel #MarvelStudios #MCU #WhatIf #Inhumans #Medusa #Karnak #Daredevil  #ShangChi #Eternals #Hawkeye #Venom #SpiderManNoWayHome  #Disney #DisneyPlus art by @RonGarney https://t.co/rIyfB0PRnH'	en	['INHUMANSday', 'Marvel', 'MarvelStudios', 'MCU', 'WhatIf', 'Inhumans', 'Medusa', 'Karnak', 'Daredevil', 'ShangChi', 'Eternals', 'Hawkeye', 'Venom', 'SpiderManNoWayHome', 'Disney', 'DisneyPlus']	True	True
352	1460680326674534410	2021-11-16T18:45:02.000Z	"b""Bus driver goes viral for roasting epic 'Shang-Chi' fight https://t.co/HJimwOjImz #ShangChi #SimuLiu https://t.co/vyTVc9Lmgy"""	en	['ShangChi', 'SimuLiu']	True	True
353	1460679983253258240	2021-11-16T18:43:40.000Z	b'#ShangChi is just too good, The cinematography, Just brilliant. I wish I had watched it in theatre, Maybe 3D.'	en	['ShangChi']	True	True
354	1460679965536489472	2021-11-16T18:43:36.000Z	b'Since i just saw some hate from a moot, stream #shangchi on Disney+ because its beautiful https://t.co/cLO991Lsmo'	en	['shangchi']	True	True
355	1460679801342095361	2021-11-16T18:42:57.000Z	"b'""Moving on is an American idea.""\\nFrom:Shangchi and the legend of the ten rings.\\n#shangchi\\n#wenwu\\n#NoWayHome \\n#SpiderManNoWayHome https://t.co/Tj55A6B0Qm'"	en	['shangchi', 'wenwu', 'NoWayHome', 'SpiderManNoWayHome']	True	True
356	1460679782430093318	2021-11-16T18:42:52.000Z	b'@SFMarMendoza @that_mc @shangchi @disneyplus @KellieHwang we get it youre going out of business and need new subscribers'	en	[]	True	True
357	1460679752084303873	2021-11-16T18:42:45.000Z	b'RT @shadow_uzumaki: Me every time I see Morris the Hundun in #Shangchi https://t.co/Dy8zZvmYAd'	en	['Shangchi']	True	True
358	1460679466733219842	2021-11-16T18:41:37.000Z	b'Just watched shang chi and fell in love with Morris! \\n#shangchi https://t.co/kG7itxOxOO'	en	['shangchi']	True	True
359	1460679407820066832	2021-11-16T18:41:23.000Z	"b""No shade to any marvel movie...but I honestly believe @shangchi is the best Marvel movie of all time. The acting, the storyline, the way it draws you in, did I mention...the fighting sequences holy shhhhhhh...haven't been this into a marvel movie since endgame. #shangchi"""	en	['shangchi']	True	True
360	1460679395929120769	2021-11-16T18:41:20.000Z	b'RT @ilymydimartino: \\U0001f4cd me \\n|\\n|\\n|_ _ _ _ _ _ _ _ \\n                      |\\ntherapy        | \\n_ _ _ _ _ _  _  |\\n|\\n|\\n|\\n\\U0001f4cd rewatching #shangchi'	en	['shangchi']	True	True
361	1460679188461932548	2021-11-16T18:40:31.000Z	b'no one\\u2019s doing it like him !\\n#shangchi https://t.co/0mSC5wRlxj'	en	['shangchi']	True	True
362	1460678924673843205	2021-11-16T18:39:28.000Z	b'@Kadiveti23 @KenXyro @Bosslogic @wongrel @SimuLiu @shangchi Exactly .. the whole mythical beasts, martial arts based villages, dragon god and dark dimension reminded me soo much of Battle through the heavens and Tales of Demons and Gods (shame about how it turned out).'	en	[]	True	True
363	1460678367372451842	2021-11-16T18:37:15.000Z	b'@RishabhR_Raina @KenXyro @Bosslogic @wongrel @SimuLiu @shangchi The whole tao lo realm was straight out of wuxia novels. Ex: BTTH ..'	en	[]	True	True
364	1460678153001705478	2021-11-16T18:36:24.000Z	b'Why does Abomination look like the Deep Sea King from One Puch Man? #ShangCHI https://t.co/s2jPs86GFq'	en	['ShangCHI']	True	True
365	1460678100832772096	2021-11-16T18:36:11.000Z	"b""@KenXyro @Bosslogic @wongrel @SimuLiu @shangchi I liked the movie but there were few things left out.\\n1. They didn't show anything about mandarin in the end. No emotion or anything\\n2. Mom scene, I wonder why there weren't any bodyguards when he was living in that castle in a no man's area/mountains\\nGood kun fu movie overall."""	en	[]	True	True
366	1460677194280099848	2021-11-16T18:32:35.000Z	b'alright shangchi was gucci hahaha super enjoyable movie'	en	[]	True	True
367	1460676919121219587	2021-11-16T18:31:30.000Z	b'I also seen #shangchi and I thought it was FUCKING FANTASTIC the graphics the story all in all it was just fun and I would def watch it again! @disneyplus knew what they were doing with this one! 9/10 \\U0001f525\\U0001f525\\U0001f525 de recommend!!!'	en	['shangchi']	True	True
368	1460676830994870273	2021-11-16T18:31:09.000Z	b'me telling anyone I know that  #ShangChi is on Disney+ finally https://t.co/EngB3YpB7J'	en	['ShangChi']	True	True
369	1460676796710416384	2021-11-16T18:31:01.000Z	b'RT @starksreactors: I can\\u2019t describe how much I love this face\\U0001f60c\\n\\n#ShangChi  #Wenwu https://t.co/NynD5lxdNH'	en	['ShangChi', 'Wenwu']	True	True
370	1460676516069576707	2021-11-16T18:29:54.000Z	b'even tho @SimuLiu was adorable as #shangchi, #katy / @awkwafina stole the show \\u2764\\ufe0f'	en	['shangchi', 'katy']	True	True
371	1460676436075978760	2021-11-16T18:29:35.000Z	b'@Bosslogic @wongrel @SimuLiu @shangchi I wish I could see it, I don\\u2019t even have a movie theater where I am, I am going to have to wait until it comes out so I can buy it to watch it'	en	[]	True	True
372	1460676386088230912	2021-11-16T18:29:23.000Z	b'Podcast is up! #Eternals #shangchi #MarvelStudios Geek Corner: Eternals and\\xa0Sh https://t.co/PGDtIn7gNW'	en	['Eternals', 'shangchi', 'MarvelStudios']	True	True
373	1460675935414456323	2021-11-16T18:27:35.000Z	b'@Bosslogic @wongrel @SimuLiu @shangchi The Khan of Khans!!! https://t.co/6jMKAmH9DT'	en	[]	True	True
374	1460675882830295043	2021-11-16T18:27:23.000Z	b'Solid gold dissection of #ShangChi bus adventure in #SanFrancisco. (Still laughing!) https://t.co/19KnpkUakO'	en	['ShangChi', 'SanFrancisco']	True	True
375	1460675713032327168	2021-11-16T18:26:42.000Z	"b""if only someone could magically transport me to meet @simuliu! ofc then he'd have to take me to meet @awkwafina and we'd have a karaoke party, drunk till the sun comes up cuz i'm obsessed with these two and how! #shangchi"""	en	['shangchi']	True	True
376	1460675601292046340	2021-11-16T18:26:16.000Z	b'RT @shangchi: The wait is over! Marvel Studios\\u2019 #ShangChi and The Legend of The Ten Rings is now streaming on @DisneyPlus! \\U0001f64c #DisneyPlusDay\\u2026'	en	['ShangChi', 'DisneyPlusDay']	True	True
377	1460675414800674818	2021-11-16T18:25:31.000Z	b'RT @SuperTalkPod: #DisneyPlusHotstarDay disappointment and highlights, #ShangChi, #Hawkeye, #SpiderManNoWayHomeTrailer2    https://t.co/c3o\\u2026'	en	['DisneyPlusHotstarDay', 'ShangChi', 'Hawkeye', 'SpiderManNoWayHomeTrailer2']	True	True
378	1460675366587191299	2021-11-16T18:25:20.000Z	b'So\\u2026 @shangchi may very well be the best @Marvel movie (to me) thus far. \\U0001f633 Dethroning Dr. Strange and knocking Thor: Ragnarok and Black Panther down a notch! \\U0001f631 LOVED IT!!! It was fantastic from start to finish! Also Awkwafina is my hero. \\U0001f923\\u2764\\ufe0f It honestly didn\\u2019t even feel\\n1/2 https://t.co/OejK33AE6T'	en	[]	True	True
379	1460675162777563136	2021-11-16T18:24:31.000Z	b'Shang chi and the ten rings is a damn good movie @shangchi @MarvelStudios @Marvel from a South African fan'	en	[]	True	True
380	1460674996045549573	2021-11-16T18:23:51.000Z	b'#ShangChi is streaming on Disney+. This is not a drill!! \\U0001f37f https://t.co/fYkB90jkcl'	en	['ShangChi']	True	True
381	1460674336075911170	2021-11-16T18:21:14.000Z	b'RT @gifshangchi: Game Night #ShangChi https://t.co/dLTwCyqeS2'	en	['ShangChi']	True	True
382	1460674243784499202	2021-11-16T18:20:52.000Z	"b""RT @DiscussingFilm: 'Marvel Studios Assembled: The Making of #ShangChi and The Legend of The Ten Rings' is now streaming on Disney+\\n\\nSee al\\u2026"""	en	['ShangChi']	True	True
383	1460674115229011972	2021-11-16T18:20:21.000Z	b'NEW COMIC BOOK WEEK!!\\n**Marvel Edition**\\n.\\n.\\n#comics #comicbooks #superhero #marvel #avengers #xmen #spiderman #doctorstrange #shangchi #hulk #thor #captainamerica #recommended #new #release #newcomicbookday https://t.co/53IdANAKxC'	en	['comics', 'comicbooks', 'superhero', 'marvel', 'avengers', 'xmen', 'spiderman', 'doctorstrange', 'shangchi', 'hulk', 'thor', 'captainamerica', 'recommended', 'new', 'release', 'newcomicbookday']	True	True
384	1460673709191139342	2021-11-16T18:18:44.000Z	b'RT @MarvelStudiosCA: Assemble your Marvel Studios movie collection with #ShangChi and The Legend of the Ten Rings. Now on Digital, and on B\\u2026'	en	['ShangChi']	True	True
385	1460673604669087746	2021-11-16T18:18:20.000Z	b'@JulesHu863 @shangchi I don\\u2019t like theaters, otherwise I would have gone to one to see it. Plus I\\u2019ve been trying to be careful Bcz Nola is this weekend, and I really don\\u2019t want to miss it! lol'	en	[]	True	True
386	1460673569017372674	2021-11-16T18:18:11.000Z	b'@KenXyro @Bosslogic @wongrel @SimuLiu @shangchi The Ta Lo village stuff was straight outta wuxia novels and I LOVED IT ! I want most mystical/fantasy realms in the MCU.'	en	[]	True	True
387	1460673084084555778	2021-11-16T18:16:15.000Z	"b""@disneyplus @shangchi \\nFinally watched this incredible beautiful action packed movie. Loved the story line, actors and effects! Wow! Can't wait for Part II https://t.co/2FUnyRIdS4"""	en	[]	True	True
388	1460672436853223429	2021-11-16T18:13:41.000Z	b'The latest The Ultimate TV Online! https://t.co/V1Cn0pizvk Thanks to @CANTVChicago @ColumbiaCollege @officialFYE @DTForum @Gawker #metgala #shangchi'	en	['metgala', 'shangchi']	True	True
389	1460672407157370884	2021-11-16T18:13:34.000Z	b'2021 MCU official posters of phase 4.\\n\\n#MarvelStudios\\n#WandaVision\\n#TheFalconAndTheWinterSoldier\\n#Loki\\n#BlackWidow\\n#WhatIf\\n#ShangChi\\n#Eternals \\n#Hawkeye\\n#SpiderManNoWayHome\\n......\\n#SpiderMan #NoWayHome https://t.co/93rv8ny4Wo'	en	['MarvelStudios', 'WandaVision', 'TheFalconAndTheWinterSoldier', 'Loki', 'BlackWidow', 'WhatIf', 'ShangChi', 'Eternals', 'Hawkeye', 'SpiderManNoWayHome', 'SpiderMan', 'NoWayHome']	True	True
390	1460672137253949441	2021-11-16T18:12:30.000Z	b'@ThatKevinSmith @marcbernardin @SpiderManMovie @shangchi @TheEternals Gah. I\\u2019m so far behind.  Gonna binge the bajeezus out of Fat Man Beyond once I\\u2019ve actually seen the things you guys will be spoiling for my delicate ears.'	en	[]	True	True
391	1460672056782204928	2021-11-16T18:12:10.000Z	"b""But at the same time at least it was symbolism and not simply a giant monster because it's an MCU movie and blowing the CGI budget in the final battle is a requirement of the contract.\\n\\nRead more \\U0001f449 https://t.co/dRNSq76bJs\\n\\n#ShangChi #MCU #DisneyPlus"""	en	['ShangChi', 'MCU', 'DisneyPlus']	True	True
392	1460671928319025159	2021-11-16T18:11:40.000Z	b'I loved #shangchi #marvelstudios'	en	['shangchi', 'marvelstudios']	True	True
393	1460671687519731715	2021-11-16T18:10:42.000Z	b'RT @shangchi: See how the global phenomenon was brought to life in Marvel Studios Assembled: The Making of #ShangChi and The Legend of The\\u2026'	en	['ShangChi']	True	True
394	1460671684558663687	2021-11-16T18:10:42.000Z	b'Time to watch #ShangChi https://t.co/uBFeYWDKd8'	en	['ShangChi']	True	True
395	1460671575024300033	2021-11-16T18:10:16.000Z	b'RT @MarvelDato: Carol Danvers en Avengers Endgame y #ShangChi https://t.co/0PR88zMoi7'	en	['ShangChi']	True	True
396	1460671512097210368	2021-11-16T18:10:01.000Z	b'// flashing \\n-\\n#xialing: don\\u2019t fuck with me\\n-\\n-\\ntags: \\n#ShangChi xu xialing fancam edit #Wenwu\\xa0#marvel shang chi and the legend of the ten rings https://t.co/bn2cJOBqXP'	en	['xialing', 'ShangChi', 'Wenwu', 'marvel']	True	True
397	1460671458305269761	2021-11-16T18:09:48.000Z	"b""RT @The_Firescorpio: Reposting this one for everyone who's just enjoying the great shag chi for the first time thanks to D+ \\n\\n#shangchi htt\\u2026"""	en	['shangchi']	True	True
398	1460671209251741701	2021-11-16T18:08:48.000Z	b'Finally saw #shangchi \\nLoved it. Fight scenes were awesome. #MCU #Marvel https://t.co/dx0T1ltEZ7'	en	['shangchi', 'MCU', 'Marvel']	True	True
399	1460671207477374979	2021-11-16T18:08:48.000Z	b'RT @Udayvarma1882: Massiveee \\U0001f525\\U0001f525\\U0001f525 #ShangChi https://t.co/e0pQB7BVXv'	en	['ShangChi']	True	True
400	1460670867671638021	2021-11-16T18:07:27.000Z	b'#ShangChi was so good \\U0001f60d cannot wait for the future movies any longer'	en	['ShangChi']	True	True
401	1460670727921799179	2021-11-16T18:06:54.000Z	"b""Quick thought on #ShangChi:  It had some of the best hand-to-hand combat Marvel has ever provided, but it's still not on the same level as the Prison Escape in Daredevil S3.\\n\\n(Bring back all the Defenders; Charlie Cox as Daredevil, Krysten Ritter as Jessica Jones, etc etc)"""	en	['ShangChi']	True	True
402	1460670559797354501	2021-11-16T18:06:14.000Z	b'Got round to watching #ShangChi last night, it was decent. Enjoyed it.'	en	['ShangChi']	True	True
403	1460670428851032070	2021-11-16T18:05:42.000Z	b'RT @BingeWatchThis_: This never gets old. #ShangChi https://t.co/KYJn1GWZqw'	en	['ShangChi']	True	True
404	1460670344956506113	2021-11-16T18:05:22.000Z	b'RT @KenXyro: @Bosslogic @wongrel @SimuLiu @shangchi Shang-chi one of the best stuff MCU did \\U0001f525\\U0001f525\\U0001f525'	en	[]	True	True
405	1460670339688579086	2021-11-16T18:05:21.000Z	"b""@Codeman43447853 @SFMarMendoza @that_mc @shangchi @disneyplus @KellieHwang Ok? That's your choice though..."""	en	[]	True	True
406	1460670261083004934	2021-11-16T18:05:02.000Z	b'RT @starktrbl: shang-chi and the legend of the ten rings casts and crews understood their assignment #shangchi https://t.co/AEv2EISLxd'	en	['shangchi']	True	True
407	1460670134842900481	2021-11-16T18:04:32.000Z	b'RT @shangchithink: all of us were katy in this scene. #shangchi https://t.co/CRLpNuXupd'	en	['shangchi']	True	True
408	1460669417864503298	2021-11-16T18:01:41.000Z	"b""@ThatKevinSmith @marcbernardin @SpiderManMovie @shangchi @TheEternals Love me some Spider-man but it's no Clerks III trailer."""	en	[]	True	True
409	1460669167946903559	2021-11-16T18:00:42.000Z	b'@SimuLiu @OldSpice @shangchi Saw it this weekend awesome movie \\U0001f91f'	en	[]	True	True
410	1460669116864348161	2021-11-16T18:00:30.000Z	"b'RT @cjrebirth: ""You stood at a window and watched her DIE!"" \\U0001f62d\\n\\nHits me every time I hear that.\\n\\n#ShangChi #Wenwu https://t.co/k1IZ7X8cRY'"	en	['ShangChi', 'Wenwu']	True	True
411	1460668981287669763	2021-11-16T17:59:57.000Z	b'So we all know Fin Fang Foom has absolutely no genitals whatsoever, but is the same true for the Great Protector?  #Marvel #ShangChi'	en	['Marvel', 'ShangChi']	True	True
412	1460668968700506115	2021-11-16T17:59:54.000Z	b'@Bosslogic @wongrel @SimuLiu @shangchi Did you try it in IMAX on D+? Ive only seen it in a normal cheap regional qld cinema.  So interested to see what the experience for it and eternals like elsewhere'	en	[]	True	True
413	1460668927214858245	2021-11-16T17:59:44.000Z	b'@Marvel @shangchi Disgusting https://t.co/Vzi1FpKFN5'	en	[]	True	True
414	1460668799628238852	2021-11-16T17:59:14.000Z	b'If you liked #ShangChi, check out this amazing piece by @lawryee, which delves into some of the deeper cultural and mythological references: https://t.co/93JDmWFwqd https://t.co/ufT8AprwSW'	en	['ShangChi']	True	True
415	1460668357095702532	2021-11-16T17:57:28.000Z	"b""@IVWall IMO #ShangChi fun and really great visual film. In a way it was for hard for me to get my expectations out of the way of the fact that it's a film adaptation for the public. Sometimes it's hard for me to turn the comic book mind \\U0001f9e0off, but it's great to have him in the #MCU. https://t.co/o6kcBQUcFS"""	en	['ShangChi', 'MCU']	True	True
416	1460668344126693376	2021-11-16T17:57:25.000Z	b'@Fanof_PowerStar @Hj24830355 @ROCKY83024441 @ibnahmad480 @RohitThayyil @shangchi @MarvelStudios When did i provoke others, are you dreaming or not'	en	[]	True	True
417	1460668052744327183	2021-11-16T17:56:16.000Z	b'i was literally tearing up as i was watching it bc it was just so beautiful and mesmerizing to watch i couldn\\u2019t take my eyes off the screen i have always been really fascinated by martial arts and this was just the absolute best! #shangchi'	en	['shangchi']	True	True
418	1460667647209598980	2021-11-16T17:54:39.000Z	b'RT @MCUScenes: Shang-Chi vs. The Mandarin | #ShangChi And The Legend Of The Ten Rings - Fight Scene https://t.co/dtpxPM4eH1'	en	['ShangChi']	True	True
419	1460667613047099405	2021-11-16T17:54:31.000Z	b'RT @Variety: What recent films has Paul Thomas Anderson liked? \\n \\n\\u201c#ShangChi was good fun... I also live in a Marvel-obsessed household, so\\u2026'	en	['ShangChi']	True	True
420	1460667478439305227	2021-11-16T17:53:59.000Z	b'This is amazing if you have seen @shangchi https://t.co/bLp4uIczqL'	en	[]	True	True
421	1460667384029581315	2021-11-16T17:53:36.000Z	b'#Shangchi NEW FAVE, next to End Game \\U0001f60d\\U0001f60d\\U0001f60d I can already see myself rewatching it.'	en	['Shangchi']	True	True
422	1460667355672064003	2021-11-16T17:53:30.000Z	b'Just finished #ShangChi  and The Legend of 10 rings and that movie sooooo good! Some of the best fight choreography I ever seen. #Marvel snapped once again.'	en	['ShangChi', 'Marvel']	True	True
423	1460667200256163846	2021-11-16T17:52:53.000Z	b'RT @zhcngIiis: shang chi and the legend of the ten rings tony leung xu wenwu shang chi xialing film edit movie simu liu mcu marvel cinemati\\u2026'	en	[]	True	True
424	1460667165506301954	2021-11-16T17:52:44.000Z	b'This is amazing @that_mc #shangchi #marvel \\U0001f68c https://t.co/3lSIDEgILS'	en	['shangchi', 'marvel']	True	True
425	1460666926586208260	2021-11-16T17:51:47.000Z	b'@Bosslogic @wongrel @SimuLiu @shangchi Shang-chi one of the best stuff MCU did \\U0001f525\\U0001f525\\U0001f525'	en	[]	True	True
426	1460666858353442826	2021-11-16T17:51:31.000Z	b'Movie night\\n#ShangChi'	en	['ShangChi']	True	True
427	1460666729693069316	2021-11-16T17:51:00.000Z	b'Welcome to MCU\\n#ShangChi https://t.co/ueoKHmoRCk'	en	['ShangChi']	True	True
428	1460666574113808386	2021-11-16T17:50:23.000Z	b'What did Simu do? Why is he being cancelled #shangchi'	en	['shangchi']	True	True
429	1460666410900856832	2021-11-16T17:49:44.000Z	"b""@dan_sanabria @SimuLiu @shangchi \\U0001f636ok so i'm sorry i don't care about this i'm already exhausted with this stuff"""	en	[]	True	True
430	1460666252385415170	2021-11-16T17:49:07.000Z	b'Finally watched #shangChi I know I&amp;#39;m super late to the party, work is killing me \\U0001f62d loved the movie, the soundtrack was dope and the visuals especially in the 3rd act were some DBZ shit! To celebrate, posting my unused version of my poster \\ufffd https://t.co/kp0POusiXh'	en	['shangChi']	True	True
431	1460666063583002625	2021-11-16T17:48:22.000Z	b'RT @ShangChiNews: The #ShangChi blooper reel has been released! https://t.co/ptzQpTqpdA'	en	['ShangChi']	True	True
432	1460665912088940544	2021-11-16T17:47:45.000Z	b'RT @nitefise_art: 1/8 Okay so there are lots of nuances missing from the subtitles in #ShangChi and I know some decisions are for ease of r\\u2026'	en	['ShangChi']	True	True
433	1460665825703055361	2021-11-16T17:47:25.000Z	b'@Bosslogic @wongrel @SimuLiu @shangchi Sickkkkk! \\U0001f4af \\U0001f44c'	en	[]	True	True
434	1460665708833124357	2021-11-16T17:46:57.000Z	b'@SjSrwillis06 @shangchi My sons went to cinema to see it and I now regret not going with them\\U0001f62a'	en	[]	True	True
435	1460665679720321025	2021-11-16T17:46:50.000Z	b'@Bosslogic @wongrel @SimuLiu @shangchi @wongrel needs to be the next Nick Fury.'	en	[]	True	True
436	1460665657524113423	2021-11-16T17:46:45.000Z	"b""WTF ....From the beginning we knew that the dragon was the strongest and that no one could defeat him but... how the f*** this shangchi a new fighter and he doesn't know anything can defeat this f*** dragon ...btw it was a great movie https://t.co/Pz6VxUEcrC"""	en	[]	True	True
437	1460665471339016193	2021-11-16T17:46:00.000Z	b'@JulesHu863 @shangchi I\\u2019ve been wanting to see this since they announced they were going to film it!!! But I have to actually pay attention on the first part so I can read the subtitles lol. So far so good!!'	en	[]	True	True
438	1460665451751489537	2021-11-16T17:45:56.000Z	"b""@FindlaterGroup This is the thread I was telling you about this morning. \\n\\nYou'd better hurry up and watch #ShangChi so you can read and then we can discuss this Twitter thread. ;) https://t.co/F1PRojGssW"""	en	['ShangChi']	True	True
439	1460665451453640707	2021-11-16T17:45:56.000Z	b'@Bosslogic @wongrel @SimuLiu @shangchi It was really good, I wasn\\u2019t expecting much from it but it surprised me.  My wife didn\\u2019t want to see the movie but her eyes were glued to the screen the moment it started.'	en	[]	True	True
440	1460665261875507210	2021-11-16T17:45:10.000Z	b'RT @Josh_Skaar: And like that, #ShangChi cracks into my top-10 MCU movies. https://t.co/rhbOPBlypq'	en	['ShangChi']	True	True
441	1460665243517046786	2021-11-16T17:45:06.000Z	b'Wong \\U0001f62d\\U0001f62d\\U0001f62d\\U0001f62d\\n\\n#ShangChi'	en	['ShangChi']	True	True
442	1460665211061420037	2021-11-16T17:44:58.000Z	b'And like that, #ShangChi cracks into my top-10 MCU movies. https://t.co/rhbOPBlypq'	en	['ShangChi']	True	True
443	1460665123014680587	2021-11-16T17:44:37.000Z	b'@SjSrwillis06 @shangchi Watched it last night \\U0001f495 was sooooooo good\\U0001f618'	en	[]	True	True
444	1460664976591364103	2021-11-16T17:44:02.000Z	b'@Bosslogic @wongrel @SimuLiu @shangchi Same ! Late af but glad i finally came around to watching it. Effects, story, and phenomenal action scenes.'	en	[]	True	True
445	1460664781585543169	2021-11-16T17:43:16.000Z	b'Watching #ShangChi again. Lost count after 10. Is downloaded so can watch on trip. Yeah'	en	['ShangChi']	True	True
446	1460664632754929666	2021-11-16T17:42:40.000Z	b'RT @its_willyu: easily the best thread of 2021 #ShangChi'	en	['ShangChi']	True	True
447	1460664499132723201	2021-11-16T17:42:09.000Z	"b""This S.F. Muni driver's viral Twitter thread on 'Shang-Chi' bus scene is an absolute must read https://t.co/U6kIwv4vBA \\n\\nGreat @KellieHwang article on @sfmta_muni operator @that_mc's response to #ShangChi bus scene. Read article, read twitter thread, thank Muni drivers"""	en	['ShangChi']	True	True
